timestamp,temperature,air_pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_degrees,owm_weather_id_enc,owm_weather_main_enc,owm_weather_description_enc,owm_weather_icon_enc
1745418186,18.83,1024,43,6.0,0,10000,1.54,30,0,0,0,1
1745418766,18.88,1024,40,5.0,0,10000,3.6,90,0,0,0,1
1745419358,19.41,1024,41,5.83,0,10000,2.06,30,0,0,0,1
1745421786,19.72,1024,37,4.64,0,10000,3.1,110,0,0,0,1
1745422366,19.98,1024,36,4.47,0,10000,2.06,10,0,0,0,1
1745422958,20.41,1024,35,4.45,0,10000,0.89,119,0,0,0,1
1745425386,20.82,1024,33,3.97,0,10000,1.54,290,0,0,0,1
1745425966,20.74,1024,34,4.33,0,10000,2.06,140,0,0,0,1
1745426558,21.44,1024,32,4.08,0,10000,3.6,120,0,0,0,1
1745428986,22.25,1024,30,3.86,0,10000,2.06,140,0,0,0,1
1745429566,22.77,1024,31,4.78,0,10000,3.09,60,0,0,0,1
1745430158,22.9,1024,29,3.94,0,10000,3.09,110,0,0,0,1
1745432586,23.26,1024,27,3.24,0,10000,3.09,110,0,0,0,1
1745433166,23.28,1024,26,2.72,0,10000,1.54,110,0,0,0,1
1745433758,23.33,1024,27,3.3,0,10000,1.54,240,0,0,0,1
1745436186,23.92,1024,25,2.71,0,10000,1.54,360,5,3,5,7
1745436766,23.77,1023,25,2.59,0,10000,1.54,360,0,0,0,1
1745437358,24.3,1023,24,2.46,0,10000,3.09,140,0,0,0,1
1745439786,24.35,1023,24,2.5,0,10000,2.6,110,0,0,0,1
1745440366,24.31,1023,24,2.47,0,10000,3.6,90,0,0,0,1
1745440958,24.42,1023,25,3.14,0,10000,3.09,70,0,0,0,1
1745443386,24.32,1023,26,3.61,0,10000,2.6,110,0,0,0,1
1745443966,23.78,1023,25,2.6,0,10000,2.1,90,0,0,0,1
1745444558,23.77,1023,25,2.59,0,10000,3.1,140,0,0,0,1
1745446986,23.16,1023,32,5.58,0,10000,1.54,130,0,0,0,1
1745447566,22.11,1023,26,1.73,0,10000,3.6,110,0,0,0,1
1745448158,22.11,1023,28,2.77,0,10000,4.12,110,0,0,0,1
1745450586,21.23,1023,37,5.97,0,10000,2.6,130,0,0,0,1
1745451166,20.1,1023,34,3.77,0,10000,3.6,120,0,0,0,1
1745451758,19.1,1023,37,4.09,0,10000,2.1,140,0,0,0,1
1745454186,17.63,1023,51,7.38,0,10000,1.54,140,0,0,0,0
1745454766,16.13,1023,56,7.36,0,10000,0.0,0,0,0,0,0
1745455358,17.2,1023,53,7.55,5,-1,2.44,140,0,0,0,0
1745457786,16.16,1023,58,7.9,0,10000,0.0,0,0,0,0,0
1745458366,15.79,1024,60,8.05,0,10000,0.0,0,0,0,0,0
1745458958,15.33,1024,62,8.1,0,10000,0.0,0,0,0,0,0
1745461386,14.51,1024,67,8.46,0,10000,0.0,0,0,0,0,0
1745461966,14.41,1024,68,8.59,0,10000,0.45,145,0,0,0,0
1745462558,14.06,1024,70,8.68,0,10000,0.45,122,0,0,0,0
1745464986,14.02,1024,73,9.26,0,10000,0.0,0,0,0,0,0
1745465566,13.95,1024,74,9.4,0,10000,0.0,0,0,0,0,0
1745466158,13.81,1024,74,9.26,0,10000,1.54,170,0,0,0,0
1745468586,13.2,1024,77,9.26,48,-1,2.32,158,2,1,2,3
1745469166,12.87,1024,78,9.13,0,10000,0.0,0,0,0,0,0
1745469758,12.78,1024,79,9.23,0,10000,0.0,0,0,0,0,0
1745472186,11.95,1024,82,8.98,0,10000,0.0,0,0,0,0,0
1745472766,11.76,1024,83,8.97,0,10000,0.0,0,0,0,0,0
1745473358,11.58,1024,84,8.97,0,10000,0.0,0,0,0,0,0
1745475786,11.02,1024,86,8.77,0,10000,0.0,0,0,0,0,0
1745476366,11.03,1024,86,8.78,0,10000,0.0,0,0,0,0,0
1745476958,10.63,1024,87,8.56,0,10000,0.0,0,0,0,0,0
1745479386,10.7,1024,86,8.46,0,10000,0.0,0,0,0,0,0
1745479966,10.17,1025,88,8.27,0,10000,0.0,0,0,0,0,0
1745480558,10.11,1025,89,8.38,0,10000,0.0,0,0,0,0,0
1745482986,9.62,1025,90,8.06,0,10000,0.0,0,0,0,0,0
1745483566,9.56,1025,90,8.0,0,10000,0.0,0,0,0,0,0
1745484158,9.8,1025,89,8.08,0,10000,0.0,0,0,0,0,0
1745486586,9.55,1025,89,7.83,0,10000,0.0,0,0,0,0,0
1745487166,9.42,1025,90,7.86,0,10000,0.0,0,0,0,0,0
1745487758,9.14,1025,90,7.59,0,10000,0.0,0,0,0,0,0
1745490186,8.99,1025,91,7.6,0,10000,0.0,0,0,0,0,1
1745490766,7.56,1026,96,6.96,0,10000,0.0,0,0,0,0,1
1745491358,9.18,1026,91,7.79,0,10000,0.0,0,0,0,0,1
1745493786,9.59,1026,93,8.52,0,10000,0.0,0,0,0,0,1
1745494366,9.21,1026,91,7.82,0,10000,0.0,0,0,0,0,1
1745494958,13.11,1026,88,11.17,0,10000,0.0,0,0,0,0,1
1745497386,14.57,1026,77,10.59,0,10000,0.0,0,0,0,0,1
1745497966,15.11,1026,75,10.72,0,10000,0.0,0,0,0,0,1
1745498558,15.74,1026,73,10.92,0,10000,1.54,150,0,0,0,1
1745500986,17.22,1026,67,11.04,0,10000,0.45,155,0,0,0,1
1745501566,17.82,1026,64,10.93,0,10000,0.45,322,0,0,0,1
1745502158,18.63,1026,61,10.97,0,10000,1.54,90,0,0,0,1
1745504586,21.08,1026,53,11.14,0,10000,3.09,170,0,0,0,1
1745505166,21.54,1026,51,10.99,0,10000,2.57,230,0,0,0,1
1745505758,21.65,1026,50,10.79,0,10000,3.6,170,0,0,0,1
1745508186,23.35,1026,39,8.63,0,10000,4.6,230,0,0,0,1
1745508766,23.53,1026,38,8.4,0,10000,3.6,230,0,0,0,1
1745509358,23.56,1026,38,8.43,0,10000,3.1,240,0,0,0,1
1745511786,24.0,1026,36,8.03,0,10000,2.6,150,0,0,0,1
1745512366,24.71,1025,36,8.65,0,10000,3.09,220,0,0,0,1
1745512958,24.86,1025,35,8.37,0,10000,2.57,230,0,0,0,1
1745515386,25.35,1025,31,7.02,0,10000,3.09,190,0,0,0,1
1745515966,25.47,1025,30,6.64,0,10000,4.12,120,0,0,0,1
1745516558,25.47,1025,29,6.15,0,10000,3.6,230,0,0,0,1
1745518986,26.16,1025,29,6.75,0,10000,4.12,170,0,0,0,1
1745519566,26.14,1025,30,7.22,0,10000,3.6,150,0,0,0,1
1745520158,26.19,1025,31,7.75,0,10000,2.6,120,0,0,0,1
1745522586,25.78,1025,33,8.31,0,10000,3.09,130,0,0,0,1
1745523166,25.61,1024,33,8.16,0,10000,4.63,150,0,0,0,1
1745523758,25.45,1024,34,8.46,0,10000,4.63,150,0,0,0,1
1745526186,24.75,1024,35,8.27,0,10000,3.6,140,0,0,0,1
1745526766,24.57,1024,35,8.11,0,10000,6.2,130,0,0,0,1
1745527358,24.11,1024,36,8.12,0,10000,5.14,140,0,0,0,1
1745529786,24.23,1024,35,7.81,0,10000,4.63,130,0,0,0,1
1745530366,23.1,1024,31,5.07,0,10000,4.63,130,0,0,0,1
1745530958,23.1,1024,28,3.62,0,10000,3.6,140,0,0,0,1
1745533386,23.48,1024,34,6.73,0,10000,2.57,140,0,0,0,1
1745533966,22.1,1024,28,2.76,0,10000,4.63,140,0,0,0,1
1745534558,22.1,1024,28,2.76,0,10000,4.12,150,0,0,0,1
1745536986,21.35,1024,29,2.61,0,10000,3.6,140,0,0,0,1
1745537566,21.1,1024,28,1.9,0,10000,3.6,140,0,0,0,1
1745538158,20.1,1024,30,2.0,0,10000,3.1,140,0,0,0,1
1745540586,18.16,1024,36,2.86,0,10000,3.1,130,0,0,0,0
1745541166,17.61,1024,37,2.76,0,10000,2.6,140,0,0,0,0
1745541758,17.1,1024,39,3.05,0,10000,2.6,140,0,0,0,0
1745544186,17.98,1024,39,3.84,0,10000,0.0,0,0,0,0,0
1745544766,17.44,1025,41,4.06,0,10000,1.54,140,0,0,0,0
1745545358,16.27,1025,43,3.68,0,10000,2.1,150,0,0,0,0
1745547786,16.18,1025,54,6.87,44,-1,0.45,178,2,1,2,3
1745548366,15.91,1025,52,6.08,0,10000,0.0,0,0,0,0,0
1745548958,15.62,1025,55,6.62,0,10000,0.0,0,0,0,0,0
1745551386,14.83,1025,63,7.86,0,10000,0.0,0,0,0,0,0
1745551966,14.67,1025,64,7.94,0,10000,0.0,0,0,0,0,0
1745552558,14.47,1025,66,8.2,0,10000,0.45,124,0,0,0,0
1745554986,13.69,1025,71,8.53,0,10000,0.0,0,0,0,0,0
1745555566,13.67,1024,72,8.72,0,10000,0.0,0,0,0,0,0
1745556158,13.3,1024,74,8.77,0,10000,0.0,0,0,0,0,0
1745558586,12.44,1024,79,8.9,0,10000,0.0,0,0,0,0,0
1745559166,12.38,1024,80,9.03,0,10000,0.0,0,0,0,0,0
1745559758,12.28,1024,81,9.12,0,10000,0.0,0,0,0,0,0
1745562186,11.3,1024,84,8.7,0,10000,0.0,0,0,0,0,0
1745562766,11.23,1024,84,8.63,0,10000,0.0,0,0,0,0,0
1745563358,11.04,1024,86,8.79,0,10000,0.0,0,0,0,0,0
1745565786,10.48,1024,88,8.58,0,10000,0.0,0,0,0,0,0
1745566366,10.4,1024,89,8.67,0,10000,0.0,0,0,0,0,0
1745566958,10.28,1024,89,8.55,0,10000,0.0,0,0,0,0,0
1745569386,9.98,1024,91,8.58,0,10000,0.0,0,0,0,0,0
1745569966,9.75,1024,91,8.35,0,10000,0.0,0,0,0,0,0
1745570558,9.84,1024,91,8.44,0,10000,0.0,0,0,0,0,0
1745572986,9.43,1024,92,8.2,0,10000,0.0,0,0,0,0,0
1745573566,9.43,1024,92,8.2,0,10000,0.0,0,0,0,0,0
1745574158,9.25,1024,92,8.02,0,10000,0.0,0,0,0,0,0
1745576586,9.09,1024,93,8.02,0,10000,0.0,0,0,0,0,1
1745577166,9.29,1024,91,7.9,0,10000,0.0,0,0,0,0,1
1745577758,9.46,1024,91,8.07,40,10000,0.0,0,2,1,2,5
1745580186,9.98,1024,94,9.06,75,10000,0.0,0,3,1,3,2
1745580766,9.6,1024,91,8.2,75,10000,0.0,0,3,1,3,2
1745581358,12.27,1024,90,10.68,75,10000,0.0,0,3,1,3,2
1745583786,14.92,1024,86,12.6,40,10000,0.45,332,2,1,2,5
1745584366,15.7,1024,84,13.01,40,10000,1.54,160,2,1,2,5
1745584958,15.65,1024,83,12.77,40,10000,1.54,160,2,1,2,5
1745587386,17.62,1024,77,13.54,0,10000,2.06,220,0,0,0,1
1745587966,18.29,1023,75,13.79,0,10000,2.06,140,0,0,0,1
1745588558,18.66,1023,73,13.73,0,10000,2.06,150,0,0,0,1
1745590986,20.46,1023,69,14.58,0,10000,2.6,180,0,0,0,1
1745591566,21.1,1023,68,14.97,0,10000,4.12,220,0,0,0,1
1745592158,21.24,1023,66,14.64,0,10000,4.12,220,0,0,0,1
1745594586,22.63,1023,66,15.96,40,10000,3.6,180,2,1,2,5
1745595166,23.09,1023,66,16.4,40,10000,4.12,190,2,1,2,5
1745595758,23.44,1023,65,16.49,40,10000,4.12,220,2,1,2,5
1745598186,23.7,1023,65,16.74,40,10000,4.12,230,2,1,2,5
1745598766,24.6,1020,62,16.84,75,10000,2.6,170,3,1,3,2
1745599358,24.63,1020,62,16.87,40,10000,3.6,170,2,1,2,5
1745601786,25.27,1020,60,16.95,75,10000,2.6,200,3,1,3,2
1745602366,25.06,1020,60,16.76,75,10000,2.6,160,3,1,3,2
1745602958,24.83,1020,60,16.54,75,10000,4.6,210,3,1,3,2
1745605386,24.58,1020,61,16.57,75,10000,4.12,160,3,1,3,2
1745605966,24.62,1020,61,16.6,100,10000,4.12,120,1,1,1,2
1745606558,24.61,1020,61,16.59,100,10000,4.12,130,1,1,1,2
1745608986,24.07,1020,62,16.34,100,10000,4.12,180,1,1,1,2
1745609566,23.75,1018,62,16.04,100,10000,3.6,140,6,4,6,8
1745610158,23.92,1018,62,16.2,100,10000,4.6,150,6,4,6,8
1745612586,22.94,1018,63,15.53,100,10000,4.12,170,6,4,6,8
1745613166,23.27,1018,64,16.08,100,10000,5.66,170,6,4,6,8
1745613758,23.18,1018,65,16.24,100,10000,2.57,180,6,4,6,8
1745616186,23.78,1018,61,15.81,40,10000,4.63,150,6,4,6,8
1745616766,23.5,1018,61,15.55,40,10000,5.14,170,6,4,6,8
1745617358,23.39,1018,62,15.7,75,10000,4.12,140,6,4,6,8
1745619786,22.76,1018,58,14.08,100,10000,3.6,120,6,4,6,8
1745620366,22.48,1018,57,13.55,100,10000,4.63,130,1,1,1,2
1745620958,22.45,1018,57,13.52,100,10000,4.12,130,1,1,1,2
1745623386,21.61,1018,65,14.75,75,10000,3.6,150,6,4,6,8
1745623966,21.61,1018,67,15.22,75,10000,3.6,150,6,4,6,8
1745624558,21.38,1018,68,15.24,75,10000,3.6,150,6,4,6,8
1745626986,20.53,1018,73,15.53,100,10000,2.57,160,6,4,6,9
1745627566,20.51,1018,74,15.72,100,10000,2.06,150,1,1,1,4
1745628158,20.2,1018,75,15.63,75,10000,2.06,150,3,1,3,4
1745630586,19.73,1018,78,15.79,40,10000,2.6,150,2,1,2,3
1745631166,19.4,1017,77,15.27,40,10000,2.1,150,2,1,2,3
1745631758,18.78,1017,80,15.26,0,10000,2.1,140,0,0,0,0
1745634186,18.78,1017,80,15.26,40,10000,2.57,150,2,1,2,3
1745634766,18.79,1017,80,15.27,75,10000,2.6,150,3,1,3,4
1745635358,19.08,1017,81,15.75,75,10000,1.54,150,3,1,3,4
1745637786,19.25,1017,79,15.52,75,10000,2.57,170,3,1,3,4
1745638366,19.09,1017,80,15.56,75,10000,2.1,160,3,1,3,4
1745638958,19.25,1017,80,15.72,100,10000,2.57,170,1,1,1,4
1745641386,19.1,1017,82,15.96,100,10000,1.34,108,1,1,1,4
1745641966,19.14,1014,82,16.0,100,10000,2.06,270,6,4,6,9
1745642558,19.25,1014,83,16.29,100,5633,0.45,181,6,4,6,9
1745644986,18.34,1014,89,16.5,100,6437,1.54,130,7,4,7,9
1745645566,18.34,1014,90,16.67,100,2012,1.54,130,7,4,7,9
1745646158,17.97,1014,92,16.65,100,2816,1.54,130,8,4,8,9
1745648586,17.84,1014,94,16.86,100,10000,1.54,160,8,4,8,9
1745649166,18.02,1014,94,17.04,100,10000,1.54,160,8,4,8,9
1745649758,17.84,1014,94,16.86,100,10000,2.06,170,8,4,8,9
1745652186,18.1,1014,95,17.29,100,10000,1.54,170,6,4,6,9
1745652766,18.1,1013,95,17.29,100,10000,2.57,180,6,4,6,9
1745653358,18.1,1013,95,17.29,100,10000,2.57,170,6,4,6,9
1745655786,18.47,1013,95,17.65,100,10000,2.06,180,6,4,6,9
1745656366,18.47,1013,95,17.65,100,10000,2.06,190,6,4,6,9
1745656958,18.47,1013,95,17.65,100,10000,1.54,180,6,4,6,9
1745659386,18.66,1013,95,17.84,100,10000,2.06,190,1,1,1,4
1745659966,18.66,1013,95,17.84,100,10000,2.06,190,1,1,1,4
1745660558,18.66,1013,95,17.84,100,10000,2.57,190,1,1,1,4
1745662986,18.66,1013,95,17.84,40,10000,2.06,180,2,1,2,5
1745663566,18.66,1013,95,17.84,40,10000,2.06,200,2,1,2,5
1745664158,18.53,1013,95,17.71,75,10000,3.09,180,3,1,3,2
1745666586,19.08,1013,94,18.09,100,10000,2.06,200,1,1,1,2
1745667166,19.08,1013,94,18.09,100,10000,2.06,210,1,1,1,2
1745667758,18.9,1013,94,17.91,100,4828,2.6,220,1,1,1,2
1745670186,19.33,1013,94,18.34,100,6437,4.12,230,6,4,6,8
1745670766,19.33,1013,94,18.34,100,6437,4.12,240,6,4,6,8
1745671358,19.33,1013,94,18.34,100,4828,3.1,230,6,4,6,8
1745673786,20.0,1013,93,18.83,100,10000,2.06,210,6,4,6,8
1745674366,19.98,1012,93,18.81,100,8047,3.1,230,6,4,6,8
1745674958,19.98,1012,92,18.64,100,8047,3.6,220,6,4,6,8
1745677386,20.61,1012,90,18.91,100,10000,4.12,230,6,4,6,8
1745677966,20.78,1012,91,19.26,100,10000,3.1,230,6,4,6,8
1745678558,21.09,1012,88,19.03,100,10000,3.6,220,6,4,6,8
1745680986,20.83,1012,87,18.59,100,4828,3.1,220,6,4,6,8
1745681566,20.81,1012,88,18.75,100,6437,3.09,200,6,4,6,8
1745682158,20.91,1012,89,19.03,100,6437,2.57,200,6,4,6,8
1745684586,20.54,1012,90,18.84,100,10000,5.1,230,6,4,6,8
1745685166,20.68,1011,90,18.98,100,10000,4.12,220,6,4,6,8
1745685758,20.68,1011,90,18.98,100,10000,4.6,210,6,4,6,8
1745688186,21.41,1011,87,19.16,100,10000,5.14,210,6,4,6,8
1745688766,21.57,1011,88,19.5,100,10000,5.7,210,6,4,6,8
1745689358,22.03,1011,85,19.39,100,10000,5.7,230,6,4,6,8
1745691786,23.51,1011,78,19.45,75,10000,5.7,230,6,4,6,8
1745692366,24.02,1011,77,19.74,75,10000,3.1,210,6,4,6,8
1745692958,24.52,1011,74,19.58,75,10000,2.68,304,6,4,6,8
1745695386,22.37,1011,80,18.75,100,1207,4.12,320,8,4,8,8
1745695966,22.49,1011,79,18.67,100,10000,2.57,220,8,4,8,8
1745696558,21.34,1011,82,18.14,100,10000,2.06,290,8,4,8,8
1745698986,21.52,1011,87,19.27,75,10000,1.54,160,8,4,8,8
1745699566,21.82,1011,85,19.19,75,10000,1.54,200,8,4,8,8
1745700158,22.08,1011,86,19.63,75,10000,2.57,160,8,4,8,8
1745702586,22.02,1011,87,19.76,100,10000,0.45,191,6,4,6,8
1745703166,21.78,1011,87,19.52,100,10000,3.1,290,6,4,6,8
1745703758,21.41,1011,83,18.4,100,10000,5.66,300,6,4,6,8
1745706186,21.11,1011,65,14.28,40,10000,7.72,310,6,4,6,8
1745706766,20.1,1015,59,11.85,40,10000,5.14,300,2,1,2,5
1745707358,20.1,1015,59,11.85,40,10000,7.72,290,2,1,2,5
1745709786,19.06,1015,61,11.37,0,10000,7.2,320,0,0,0,1
1745710366,16.1,1015,67,9.98,0,10000,7.2,330,0,0,0,1
1745710958,16.85,1015,65,10.24,0,10000,6.69,320,0,0,0,1
1745713386,16.03,1015,63,9.0,0,10000,6.7,300,6,4,6,9
1745713966,14.45,1015,63,7.5,0,10000,7.2,300,0,0,0,0
1745714558,14.63,1015,62,7.44,0,10000,8.8,300,0,0,0,0
1745716986,13.89,1015,64,7.2,0,10000,5.14,290,0,0,0,0
1745717566,12.84,1019,63,5.98,0,10000,6.7,290,0,0,0,0
1745718158,13.35,1019,63,6.46,0,10000,3.09,310,0,0,0,0
1745720586,12.85,1019,60,5.28,0,10000,5.36,115,0,0,0,0
1745721166,12.0,1019,59,4.24,0,10000,6.17,300,0,0,0,0
1745721758,11.94,1019,60,4.43,40,10000,6.69,290,2,1,2,3
1745724186,11.73,1019,63,4.93,0,10000,6.69,320,0,0,0,0
1745724766,11.5,1019,62,4.48,0,10000,6.17,320,0,0,0,0
1745725358,11.5,1019,61,4.25,0,10000,6.17,320,0,0,0,0
1745727786,11.44,1019,62,4.42,0,10000,4.12,310,0,0,0,0
1745728366,10.8,1019,60,3.35,0,10000,6.2,310,0,0,0,0
1745728958,10.94,1019,61,3.72,0,10000,5.14,310,0,0,0,0
1745731386,10.67,1019,62,3.7,0,10000,5.66,300,0,0,0,0
1745731966,10.61,1019,63,3.87,0,10000,4.12,290,0,0,0,0
1745732558,10.15,1019,62,3.2,0,8047,4.63,300,0,0,0,0
1745734986,10.02,1019,61,2.85,0,10000,4.12,310,0,0,0,0
1745735566,10.0,1019,61,2.83,0,10000,4.63,300,0,0,0,0
1745736158,9.96,1019,61,2.8,0,10000,7.72,290,0,0,0,0
1745738586,9.7,1019,62,2.78,0,10000,5.7,300,0,0,0,0
1745739166,9.77,1021,63,3.07,0,10000,5.14,320,0,0,0,0
1745739758,9.63,1021,62,2.71,40,10000,5.14,320,2,1,2,3
1745742186,9.59,1021,63,2.9,0,10000,6.69,300,0,0,0,0
1745742766,9.64,1021,61,2.49,0,10000,5.14,310,0,0,0,0
1745743358,9.77,1021,62,2.85,0,10000,4.12,290,0,0,0,0
1745745786,9.22,1021,62,2.33,0,10000,4.63,290,0,0,0,0
1745746366,9.43,1021,62,2.52,0,10000,4.12,270,0,0,0,0
1745746958,9.32,1021,62,2.42,0,10000,3.6,280,0,0,0,0
1745749386,9.11,1021,62,2.22,0,10000,6.7,310,0,0,0,1
1745749966,9.24,1022,62,2.34,0,10000,6.17,300,0,0,0,1
1745750558,9.51,1022,63,2.82,0,10000,6.69,310,0,0,0,1
1745752986,9.65,1022,62,2.73,0,10000,7.2,300,0,0,0,1
1745753566,10.03,1022,61,2.86,0,10000,8.8,300,0,0,0,1
1745754158,10.34,1022,60,2.92,0,10000,8.8,300,0,0,0,1
1745756586,10.7,1022,58,2.78,0,10000,5.14,310,0,0,0,1
1745757166,11.28,1022,58,3.33,0,10000,7.2,300,0,0,0,1
1745757758,11.57,1022,57,3.35,0,10000,9.8,290,0,0,0,1
1745760186,12.34,1022,52,2.77,0,10000,8.23,300,0,0,0,1
1745760766,12.66,1022,51,2.8,0,10000,9.8,290,0,0,0,1
1745761358,12.91,1022,50,2.75,0,10000,10.29,310,0,0,0,1
1745763786,14.03,1022,47,2.9,0,10000,7.2,290,0,0,0,1
1745764366,14.01,1022,46,2.58,0,10000,8.75,310,0,0,0,1
1745764958,14.4,1022,46,2.94,0,10000,7.2,280,0,0,0,1
1745767386,15.22,1022,43,2.73,0,10000,8.23,300,0,0,0,1
1745767966,15.48,1022,43,2.97,0,10000,7.72,290,0,0,0,1
1745768558,15.86,1022,42,2.98,0,10000,7.2,310,0,0,0,1
1745770986,16.67,1022,39,2.67,0,10000,9.26,320,0,0,0,1
